Unnamed: 0,majority,shortest_path,shortest_restricted_path,relative_increase,absolute_increase,n_cameras,flow_weight,income
Census Tract 1504.02,white,588.0315439744817,628.3902350470985,0.0686335477852668,40.35869107261681,2.923267473798289,1715.0693,97986.0
Census Tract 8344,black,330.2466710476492,342.9407035565639,0.038438033209071,12.694032508914688,0.6348158603603908,2799.3891,33768.0
Census Tract 402.01,white,684.0289574833364,725.1934491298036,0.0601794576035475,41.16449164646724,2.187534884357246,2697.7307,99624.0
Census Tract 402.02,white,558.7465626445628,615.9443253147923,0.1023679902378476,57.19776267022951,2.147544752708533,3008.9352,58293.0
Census Tract 207.02,white,346.4001687862125,356.58784500059267,0.0294101364040261,10.18767621438019,0.75,5269.8532,68897.0
Census Tract 208.02,white,619.6903352427966,674.6319767759104,0.0886598328366498,54.94164153311385,2.778800961829556,790.4519,62212.0
Census Tract 203.01,white,1254.7847448283733,1291.3882732173834,0.0291711614600611,36.60352838901008,5.0,649.6234,73539.0
Census Tract 8387,white,507.8897040021101,523.9117499374348,0.0315463097776405,16.02204593532474,0.3333333333333333,207.5595,21834.0
Census Tract 206.01,white,383.6376631565854,424.52230809745305,0.1065709883760296,40.884644940867645,2.28958803790778,1546.0573000000002,61046.0
Census Tract 8415,white,600.1417354795914,605.6674579651191,0.0092073624593229,5.525722485527695,1.0,615.7184,26950.0
Census Tract 8386,black,181.60367663820367,185.596044465578,0.0219839592528073,3.992367827374266,0.6000000000000001,3037.8335,18537.0
Census Tract 8373,black,163.31222963545727,163.31222963545727,0.0,0.0,0.0,953.8564,18949.0
Census Tract 206.02,white,792.0858618699498,817.9548350736999,0.0326593043116296,25.8689732037501,2.2750945308416064,1873.3833,83839.0
Census Tract 633.01,white,526.3200456008449,548.2935859272845,0.0417493890078892,21.97354032643966,1.7420717166012256,2313.9719,66447.0
Census Tract 8378,black,342.1779228547558,346.5873838562711,0.0128864567436952,4.409461001515297,0.5,137.2054,58681.0
Census Tract 8369,black,488.10743934133177,490.5891445100491,0.0050843420294233,2.481705168717326,0.8325711282332502,412.4874,25650.0
Census Tract 107.01,white,777.7367829832384,804.8655493112618,0.0348816809511863,27.128766328023403,1.2883740754038984,1685.5468,70542.0
Census Tract 301.03,white,844.7844019661802,918.1745782130168,0.0868744452146911,73.39017624683652,1.1666666666666663,441.735,53684.0
Census Tract 633.03,white,1081.1168484376692,1081.1168484376692,0.0,0.0,0.0,670.3362999999999,102500.0
Census Tract 301.02,white,948.765620817774,1028.8426555718752,0.0844012820416913,80.0770347541013,1.617463352945772,751.3769,55067.0
Census Tract 105.02,white,510.3537782040413,539.7354255622852,0.0575711371465481,29.381647358243868,1.7000875578100243,2005.638,55813.0
Census Tract 105.03,white,200.07900171246865,204.3589205567264,0.0213911445360389,4.279918844257793,0.275694952848401,7953.813000000002,18750.0
Census Tract 107.02,white,140.572240258793,140.572240258793,0.0,0.0,0.0,3715.8567,52193.0
Census Tract 8371,black,482.75271439496737,485.5155756377312,0.0057231397367211,2.762861242763848,0.5,138.8268,48880.0
Census Tract 8370,black,203.91823144671608,215.32198092008383,0.0559231481778889,11.403749473367752,0.5264685189805312,1300.2692,41023.0
Census Tract 102.01,white,964.4976686505933,993.331951317894,0.0298956478636618,28.83428266730096,2.04082170571403,2807.8763,61071.0
Census Tract 404.01,white,517.6600573653407,550.8567465968657,0.0641283575180233,33.196689231525056,1.714424824455709,6635.2343,107083.0
Census Tract 1605.01,white,409.0953320608726,450.7372766687522,0.1017903196257526,41.64194460787962,1.432487157220934,6306.8904,73946.0
Census Tract 1906.02,white,1033.316763228062,1129.6800750294867,0.0932563132919547,96.36331180142474,4.05425344903374,1357.0105,61308.0
Census Tract 8402,white,258.82753520374285,258.82753520374285,0.0,0.0,0.0,147.4062,41359.0
Census Tract 207.01,white,1002.0647381695976,1002.0647381695976,0.0,0.0,0.0,73.7997,92024.0
Census Tract 8314,black,487.9193991621093,488.1341918084351,0.000440221574905,0.2147926463258613,0.0928998632524202,810.252,33210.0
Census Tract 105.01,white,802.5136937018683,834.9150399096937,0.0403748203452618,32.40134620782544,1.852469483576252,1378.0776,47858.0
Census Tract 8330,white,341.46950997853435,354.1345478512634,0.0370898059786515,12.665037872729044,0.3304146809343218,4245.2012,192608.0
Census Tract 2521.01,black,625.5394483379689,625.5394483379689,0.0,0.0,0.0,734.2929,35574.0
Census Tract 2521.02,black,538.5379774700481,550.371140456471,0.0219727549058155,11.833162986422964,0.5,149.151,47255.0
Census Tract 2522.02,black,911.9545706218717,1069.704591672216,0.1729801309540811,157.75002105034423,10.0,150.1429,41167.0
Census Tract 2206.01,white,464.9992978410476,504.8987204319683,0.0858053394406623,39.89942259092072,2.1978176166947785,3213.7337,120427.0
Census Tract 2105.02,white,405.3806832823629,434.3220312536943,0.0713930119634553,28.941347971331425,1.0922065120249105,1108.3035,74855.0
Census Tract 2206.02,white,613.0579287623751,647.6558572079886,0.0564350069094755,34.597928445613434,2.92182790081791,9184.8397,61875.0
Census Tract 2209.01,white,401.9939442578016,417.05011930821945,0.0374537359716102,15.056175050417892,1.0,2462.8736,62917.0
Census Tract 2004.01,white,600.4242097228173,646.1578355343906,0.0761688570697141,45.73362581157335,1.5,147.9186,70046.0
Census Tract 2004.02,white,79.7810961819533,79.7810961819533,0.0,0.0,0.0,784.0115,77288.0
Census Tract 1913.01,white,853.3419415227575,957.60038561308,0.1221766316844538,104.25844409032266,3.0,300.2858,55759.0
Census Tract 1906.01,white,584.0465109524614,657.680608434245,0.126075742429659,73.63409748178356,3.293057795469271,602.8258000000001,71176.0
Census Tract 1907.01,white,1224.268358351277,1363.2062891199084,0.1134864997701481,138.93793076863176,6.0,75.1491,64063.0
Census Tract 1904.02,white,636.442194926256,674.3048840234479,0.0594911673032286,37.86268909719195,3.5393890673517925,466.4835,56523.0
Census Tract 8321,white,526.3449879438313,540.9648216368487,0.0277761430770526,14.619833693017426,0.5515814630708638,4043.8219,79985.0
Census Tract 8428,white,233.7882028645093,237.99499576980745,0.0179940341460946,4.206792905298073,0.3333333333333333,2462.8736,49020.0
Census Tract 8333,white,211.04969046147303,211.4622099139953,0.0019546081854953,0.4125194525222468,0.0433201270629071,3183.4625,85096.0
Census Tract 8329,white,325.7940795407775,343.7001375320711,0.0549612749763073,17.906057991293608,0.2867626671010465,2632.4117,75878.0
Census Tract 8381,black,187.6900653018461,187.9167316443491,0.0012076629742683,0.2266663425030515,0.0735277105199524,1076.197,26000.0
Census Tract 307.06,white,758.2968061547489,774.2239277211564,0.0210038093753453,15.92712156640755,1.0,2732.5898,54143.0
Census Tract 3815,black,828.3014471344018,943.6253245729648,0.1392293564589782,115.32387743856316,1.2188196469774102,518.777,23288.0
Census Tract 8331,white,265.0699056296168,270.6601280978469,0.0210896157938101,5.590222468230138,0.6157398835846569,7485.6323,160114.0
Census Tract 8391,white,255.18056848128973,258.2742000651072,0.0121233039107532,3.093631583817455,0.1737578495476655,3043.0518,122978.0
Census Tract 812.01,white,209.5716046102492,210.91962896339297,0.0064322853072139,1.3480243531437566,0.1528292756941666,906.2125,128955.0
Census Tract 1504.01,white,397.8208348464639,505.4745315427997,0.2706084932376253,107.65369669633576,1.306606465658308,3467.5574,77908.0
Census Tract 1505.01,white,902.2019866538172,902.2019866538172,0.0,0.0,0.0,286.9586,122434.0
Census Tract 8430,black,326.97284823420057,326.97284823420057,0.0,0.0,0.0,1231.4368,23587.0
Census Tract 8429,white,1335.041213152996,1335.041213152996,0.0,0.0,0.0,267.3953,19304.0
Census Tract 8421,black,658.7630436144855,735.8080653425967,0.1169540739647179,77.04502172811124,2.1398085999747307,2278.3999,50907.0
Census Tract 8419,white,294.3218810564625,302.0924306193517,0.0264015354040175,7.770549562889244,0.3906997623941853,5278.9533,131803.0
Census Tract 802.01,white,401.9851765320563,412.8637579217003,0.0270621456330654,10.878581389644012,0.6961968655785609,681.1592,112708.0
Census Tract 701.01,white,587.5164044141582,775.3077001852542,0.3196358337574457,187.7912957710961,1.2524280781397588,1532.8892999999998,93523.0
Census Tract 404.02,white,537.6763031023495,564.1203308872714,0.049182059228465,26.4440277849219,1.3258731155112051,6424.1958,94132.0
Census Tract 2207.02,white,655.3003042492005,706.3354843003415,0.077880598742608,51.03518005114097,3.7130500923937095,1336.4005,79969.0
Census Tract 8422,white,356.225482642119,373.3686035220127,0.0481243530158016,17.143120879893672,1.0,653.0609000000001,102036.0
Census Tract 8437,white,269.13198120180493,300.7125131183953,0.1173421745552795,31.580531916590417,0.6835770546142331,2383.939,191384.0
Census Tract 8350,white,765.3110325247203,791.6246271756174,0.0343828764157364,26.31359465089713,2.058152363403688,1969.8116,33857.0
Census Tract 8423,white,255.9759688867589,263.59280941745294,0.0297560765716396,7.616840530694048,0.0739428229532887,3538.2555,167407.0
Census Tract 2302,white,453.047833415925,509.7422868395052,0.1251401049556091,56.69445342358017,1.0,298.6046,72083.0
Census Tract 8351,white,662.5313987903049,685.3400570468631,0.0344265317812918,22.808658256558147,2.0,582.7922,47049.0
Census Tract 1510.01,white,652.8739777799858,681.0906539732349,0.0432191772893082,28.2166761932491,1.4813014169779808,309.0662,93879.0
Census Tract 1510.02,white,764.3566923478793,787.8052276837873,0.0306774776366266,23.44853533590799,1.0,147.245,75893.0
Census Tract 1606.02,white,457.5553524683053,475.2596891636186,0.0386933222391702,17.70433669531326,1.2174522033579702,2911.0204,84955.0
Census Tract 1406.01,white,472.93890099200775,507.7228837471662,0.0735485761103552,34.78398275515843,1.0,298.893,87045.0
Census Tract 1407.01,white,791.8715772299182,795.1758934963354,0.0041727931162477,3.3043162664172314,0.2855791822068211,516.3237,92212.0
Census Tract 1406.02,white,540.6884807749427,572.931142116122,0.0596326026679308,32.242661341179314,1.6700092590975,3909.5603,59962.0
Census Tract 3905,black,454.1296609899914,454.1296609899914,0.0,0.0,0.0,1815.8729,58194.0
Census Tract 8426,white,571.4967436069073,571.4967436069073,0.0,0.0,0.0,1012.9278,90521.0
Census Tract 8435,white,534.8730143820694,534.8730143820694,0.0,0.0,0.0,229.3574,52875.0
Census Tract 8434,white,430.4522677858173,430.4522677858173,0.0,0.0,0.0,758.862,32404.0
Census Tract 1403.02,white,600.7497605942062,680.651393859271,0.1330031878598394,79.90163326506479,3.003113309161929,372.7545,62478.0
Census Tract 1105.01,white,841.3215286132033,880.0666188582386,0.0460526551708488,38.74509024503527,2.3167473597128487,642.9509,101220.0
Census Tract 3904,black,158.58364308261736,158.58364308261736,0.0,0.0,0.0,2369.5076,27232.0
Census Tract 8432,white,548.9199686721079,550.0760126037453,0.0021060336617631,1.1560439316374411,0.5,139.1426,66172.0
Census Tract 1105.02,white,605.8942619273681,627.3176508401702,0.0353582964206554,21.423388912802125,0.4987769529219458,887.1501,71440.0
Census Tract 8343,black,749.2650826907206,759.3313739886862,0.0134348864380761,10.066291297965565,0.4892297905252749,5686.5439,52973.0
Census Tract 8439,black,1030.6617121924864,1035.950156233645,0.0051311152617754,5.288444041158527,0.4443420626907678,410.4464,56926.0
Census Tract 8312,white,553.3800281592978,605.3565800112171,0.0939256012270779,51.97655185191934,3.0,565.7271000000001,55326.0
Census Tract 8316,white,643.4355290137771,673.1828397441709,0.046231998994505,29.747310730393792,1.0,1325.2058,63839.0
Census Tract 8315,white,938.5149871079155,1073.4229798127335,0.1437462316084524,134.90799270481818,6.5,147.245,76914.0
Census Tract 8311,white,551.0760382699981,578.4095030614044,0.049600169292816,27.3334647914063,1.5352944965762871,4753.2966,96318.0
Census Tract 8317,white,694.981078463366,707.1607659186919,0.0175252072793921,12.17968745532596,1.53651215677406,1328.5648,44653.0
Census Tract 2715,black,366.9416415141575,368.09768544579504,0.003150484439071,1.156043931637555,0.5,727.2468,42171.0
Census Tract 4402.02,black,289.36941940552526,289.36941940552526,0.0,0.0,0.0,2703.9965,31537.0
Census Tract 4401.02,black,851.3406013299469,851.3406013299469,0.0,0.0,0.0,2302.3961,40565.0
Census Tract 306.03,white,341.54209455676704,368.6152762020886,0.0792674814518998,27.07318164532154,1.0204544741002135,3621.4913,54300.0
Census Tract 307.01,white,890.749657096381,913.5108393882028,0.0255528386797447,22.7611822918218,1.5,147.245,47614.0
Census Tract 8363,black,601.3350301342476,601.3350301342476,0.0,0.0,0.0,2769.2521,64722.0
Census Tract 8383,white,273.9649848346314,280.78687182949113,0.0249005799006668,6.82188699485971,0.5601193087730586,1590.6961,112381.0
Census Tract 8398,white,394.928907859664,394.928907859664,0.0,0.0,0.0,897.3455,77560.0
Census Tract 8366,black,767.181771159004,794.5619212960926,0.0356892605721386,27.38015013708855,1.0,70.8254,80763.0
Census Tract 7302.02,black,1478.530869876752,1533.8949302509573,0.0374453192031223,55.36406037420511,3.0,114.0339,78819.0
Census Tract 4301.01,black,843.0815205868219,847.4505722375175,0.0051822410336482,4.36905165069561,0.4819592206900805,1790.2608,32264.0
Census Tract 633.02,white,354.25872180665067,357.7016463903659,0.0097186727433469,3.44292458371524,0.1392895062768513,1270.6291,94173.0
Census Tract 8362,black,195.29154570939212,195.29154570939212,0.0,0.0,0.0,1855.4325,146250.0
Census Tract 714,white,312.1631684869747,328.66902040107107,0.0528757187918698,16.505851914096354,0.4957039674459155,1804.4556,118295.0
Census Tract 8401,white,383.21028364826014,383.21028364826014,0.0,0.0,0.0,211.909,66765.0
Census Tract 5805.02,white,890.7130297471892,895.6756251372375,0.0055714862411486,4.96259539004825,0.4027690752958773,5604.616,46853.0
Census Tract 8414,white,293.8932946090114,294.66399056343647,0.0026223665818929,0.7706959544250935,0.3333333333333333,223.8162,
Census Tract 814.01,white,644.7188407778956,647.7323607533355,0.0046741614868953,3.0135199754398627,0.8516971348714877,436.7832,74432.0
Census Tract 814.03,white,278.39249763463795,309.4447999192085,0.11154144794995,31.052302284570544,0.4927075248331219,2058.995,114052.0
Census Tract 307.03,white,750.6652967427765,830.6280697227364,0.1065225385094097,79.96277297995994,1.9479495596055083,1409.3387,56667.0
Census Tract 8360,black,349.2508146490806,350.5001222435071,0.0035771071734844,1.2493075944265115,0.25,2728.5864,77292.0
Census Tract 8358,black,586.8689863080722,599.5254741105575,0.0215661213963714,12.656487802485344,0.2106575945615861,1352.8062,79868.0
Census Tract 8359,black,359.1475246830433,359.1475246830433,0.0,0.0,0.0,687.0368,
Census Tract 8345,black,674.4189351882957,674.4189351882957,0.0,0.0,0.0,532.2428,48393.0
Census Tract 8436,black,728.3666748472242,730.8979657149316,0.0034752974773843,2.531290867707412,0.5,229.9624,55250.0
Census Tract 5805.01,white,685.2993513428428,685.2993513428428,0.0,0.0,0.0,610.4733,45854.0
Census Tract 8346,black,536.3321177210034,538.7775796558174,0.0045596037492687,2.4454619348139204,1.0,114.6652,26304.0
Census Tract 8318,white,745.5369431672256,776.9532993166025,0.0421392345977014,31.416356149376952,2.756593240994501,2883.3891,80471.0
Census Tract 716,white,255.2001909146485,255.2001909146485,0.0,0.0,0.0,297.1148,230313.0
Census Tract 8326,white,353.90004963102245,369.1661916810072,0.0431368745664243,15.26614204998475,0.5232129561027573,2222.9962,201563.0
Census Tract 619.01,white,392.11530524627017,408.4006673103884,0.0415320744848002,16.28536206411826,1.1869414573671926,4867.6902,61563.0
Census Tract 8399,white,782.3424392031901,801.693799018108,0.0247351528502367,19.35135981491794,0.8659479696698014,969.858,100217.0
Census Tract 301.04,white,167.96657801651384,171.62285915596888,0.02176790872703,3.656281139455048,0.1544464843377556,2203.3277,45865.0
Census Tract 8397,white,494.9090836881813,498.6322418919595,0.0075229134531788,3.723158203778212,0.1774598296324418,1654.4347,83498.0
Census Tract 8339,black,779.3543671627076,779.3543671627076,0.0,0.0,0.0,284.0155,39602.0
Census Tract 8368,black,352.5600745635602,374.8220621161951,0.0631438133776019,22.26198755263488,0.6625494516136843,206.515,19453.0
Census Tract 8388,black,1123.7410614937407,1123.7410614937407,0.0,0.0,0.0,259.371,29120.0
Census Tract 8367,black,510.1463803487202,518.2977742718141,0.0159785391744263,8.151393923093849,1.0,68.4352,51434.0
Census Tract 8322,white,278.24921472452195,278.70380934863937,0.0016337678601087,0.4545946241174192,0.2131431873335872,1295.8744,150682.0
