,Unnamed: 0.1,Unnamed: 0,sampno,locno,perno,loctype,state,country,state_fips,county_fips,tract_fips,out_region,home,latitude,longitude,tract
12848,12848,47064,70027042,10002,1,2,IL,USA,17,31,837800,0,0,41.88475,-87.684127,Census Tract 8378
12849,12849,47065,70027042,20002,2,2,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
12858,12858,47082,70027062,10000,-1,1,IL,USA,17,31,31100,0,1,41.972668,-87.663866,Census Tract 311
12859,12859,47083,70027062,10002,1,2,IL,USA,17,31,30103,0,0,41.995524,-87.655153,Census Tract 301.03
12860,12860,47086,70027079,10000,-1,1,IL,USA,17,31,680900,0,1,41.77643,-87.63763,Census Tract 6809
12861,12861,47087,70027079,10002,1,2,IL,USA,17,31,834800,0,0,41.783634,-87.645088,Census Tract 8348
12862,12862,47091,70027081,10000,-1,1,IL,USA,17,31,460400,0,1,41.74449,-87.563692,Census Tract 4604
12863,12863,47092,70027081,30003,3,3,IL,USA,17,31,251900,0,0,41.883812,-87.760094,Census Tract 2519
12864,12864,47094,70027084,10000,-1,1,IL,USA,17,31,440201,0,1,41.74821,-87.610074,Census Tract 4402.01
12865,12865,47095,70027084,10002,1,2,IL,USA,17,31,842200,0,0,41.904728,-87.64922,Census Tract 8422
12875,12875,47128,70027097,10000,-1,1,IL,USA,17,31,431200,0,1,41.755301,-87.571184,Census Tract 4312
12876,12876,47129,70027097,10002,1,2,IL,USA,17,31,81403,0,0,41.892991,-87.620956,Census Tract 814.03
12877,12877,47130,70027097,10003,1,3,IL,USA,17,31,837300,0,0,41.871619,-87.705552,Census Tract 8373
12878,12878,47131,70027102,10000,-1,1,IL,USA,17,31,836900,0,1,41.881883,-87.706136,Census Tract 8369
12879,12879,47132,70027102,10002,1,2,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
12880,12880,47142,70027105,10000,-1,1,IL,USA,17,31,431400,0,1,41.757208,-87.546555,Census Tract 4314
12881,12881,47143,70027105,10002,1,2,IL,USA,17,31,842200,0,0,41.904728,-87.64922,Census Tract 8422
12882,12882,47144,70027109,10000,-1,1,IL,USA,17,31,834000,0,1,41.72756,-87.629504,Census Tract 8340
12883,12883,47145,70027109,10002,1,2,IL,USA,17,31,490500,0,0,41.717927,-87.613206,Census Tract 4905
12884,12884,47146,70027109,10003,1,3,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
12885,12885,47149,70027109,20002,2,2,IL,USA,17,31,730100,0,0,41.725195,-87.638426,Census Tract 7301
12886,12886,47151,70027116,10000,-1,1,IL,USA,17,31,440201,0,1,41.74821,-87.610074,Census Tract 4402.01
12887,12887,47152,70027116,10002,1,2,IL,USA,17,31,81500,0,0,41.892906,-87.626079,Census Tract 815
12888,12888,47164,70027118,10000,-1,1,IL,USA,17,31,440101,0,1,41.748627,-87.601451,Census Tract 4401.01
12889,12889,47165,70027118,30003,3,3,IL,USA,17,31,710500,0,0,41.747532,-87.670787,Census Tract 7105
12890,12890,47166,70027118,40003,4,3,IL,USA,17,31,440102,0,0,41.740936,-87.601164,Census Tract 4401.02
12898,12898,47265,70027162,10000,-1,1,IL,USA,17,31,320600,0,1,41.870554,-87.616596,Census Tract 3206
12899,12899,47266,70027162,10003,1,3,IL,USA,17,31,320600,0,0,41.870554,-87.616596,Census Tract 3206
12903,12903,47282,70027183,10000,-1,1,IL,USA,17,31,835000,0,1,41.782849,-87.686049,Census Tract 8350
12904,12904,47283,70027183,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
12913,12913,47305,70027214,10000,-1,1,IL,USA,17,31,10501,0,1,42.009412,-87.663958,Census Tract 105.01
12914,12914,47306,70027214,10002,1,2,IL,USA,17,31,50200,0,0,41.95774,-87.683717,Census Tract 502
12915,12915,47309,70027214,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
12916,12916,47311,70027216,10000,-1,1,IL,USA,17,31,843900,0,1,41.778993,-87.57613,Census Tract 8439
12917,12917,47312,70027216,10002,1,2,IL,USA,17,31,833000,0,0,41.885286,-87.657249,Census Tract 8330
12920,12920,47317,70027239,10000,-1,1,IL,USA,17,31,411000,0,1,41.787227,-87.577462,Census Tract 4110
12921,12921,47318,70027239,10002,1,2,IL,USA,17,31,838100,0,0,41.878667,-87.671689,Census Tract 8381
12930,12930,47338,70027248,10000,-1,1,IL,USA,17,31,440201,0,1,41.74821,-87.610074,Census Tract 4402.01
12931,12931,47339,70027248,10002,1,2,IL,USA,17,31,271200,0,0,41.87736,-87.703562,Census Tract 2712
12932,12932,47340,70027248,30003,3,3,IL,USA,17,31,681400,0,0,41.761522,-87.649171,Census Tract 6814
12933,12933,47342,70027251,10000,-1,1,IL,USA,17,31,839100,0,1,41.880986,-87.63307,Census Tract 8391
12934,12934,47343,70027251,10003,1,3,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
12935,12935,47346,70027253,10000,-1,1,IL,USA,17,31,250500,0,1,41.914618,-87.796796,Census Tract 2505
12936,12936,47347,70027253,10002,1,2,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
12937,12937,47348,70027253,30003,3,3,IL,USA,17,31,250500,0,0,41.914618,-87.796796,Census Tract 2505
12944,12944,47403,70027271,10000,-1,1,IL,USA,17,31,710900,0,1,41.742146,-87.639689,Census Tract 7109
12945,12945,47404,70027271,10002,1,2,IL,USA,17,31,832100,0,0,41.952821,-87.653241,Census Tract 8321
12946,12946,47405,70027275,10000,-1,1,IL,USA,17,31,40401,0,1,41.972067,-87.686082,Census Tract 404.01
12947,12947,47406,70027275,10002,1,2,IL,USA,17,31,80202,0,0,41.905859,-87.630901,Census Tract 802.02
12948,12948,47407,70027275,20002,2,2,IL,USA,17,31,40600,0,0,41.966834,-87.684018,Census Tract 406
12951,12951,47424,70027292,10000,-1,1,IL,USA,17,31,31000,0,1,41.972437,-87.671109,Census Tract 310
12952,12952,47425,70027292,20002,2,2,IL,USA,17,31,281900,0,0,41.878635,-87.642924,Census Tract 2819
12974,12974,47494,70027330,10000,-1,1,IL,USA,17,31,320400,0,1,41.875817,-87.617256,Census Tract 3204
12975,12975,47495,70027330,10003,1,3,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
12976,12976,47498,70027344,10000,-1,1,IL,USA,17,31,839000,0,1,41.869903,-87.631213,Census Tract 8390
12977,12977,47499,70027344,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
12981,12981,47506,70027348,10000,-1,1,IL,USA,17,31,241100,0,1,41.90664,-87.68958,Census Tract 2411
12982,12982,47507,70027348,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
12983,12983,47508,70027348,20002,2,2,IL,USA,17,31,81300,0,0,41.898335,-87.620753,Census Tract 813
12991,12991,47523,70027355,10000,-1,1,IL,USA,17,31,200100,0,1,41.935055,-87.737623,Census Tract 2001
12992,12992,47524,70027355,10002,1,2,IL,USA,17,31,980000,0,0,41.979419,-87.902438,Census Tract 9800
12999,12999,47560,70027375,10000,-1,1,IL,USA,17,31,834300,0,1,41.745835,-87.591788,Census Tract 8343
13000,13000,47561,70027375,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
13001,13001,47562,70027379,10000,-1,1,IL,USA,17,31,832200,0,1,41.920482,-87.679976,Census Tract 8322
13002,13002,47563,70027379,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
13006,13006,47570,70027392,10000,-1,1,IL,USA,17,31,839000,0,1,41.869903,-87.631213,Census Tract 8390
13007,13007,47571,70027392,10002,1,2,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
13008,13008,47572,70027392,20002,2,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
13009,13009,47578,70027394,10000,-1,1,IL,USA,17,31,320400,0,1,41.875817,-87.617256,Census Tract 3204
13010,13010,47579,70027394,10003,1,3,IL,USA,17,31,320600,0,0,41.870554,-87.616596,Census Tract 3206
13011,13011,47580,70027394,20003,2,3,IL,USA,17,31,320600,0,0,41.870554,-87.616596,Census Tract 3206
13017,13017,47589,70027409,10000,-1,1,IL,USA,17,31,71700,0,1,41.912867,-87.641072,Census Tract 717
13018,13018,47590,70027409,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13019,13019,47591,70027409,20002,2,2,IL,USA,17,31,836200,0,0,41.790469,-87.601285,Census Tract 8362
13029,13029,47614,70027415,10000,-1,1,IL,USA,17,31,150402,0,1,41.956798,-87.772044,Census Tract 1504.02
13030,13030,47615,70027415,10002,1,2,IL,USA,17,31,836800,0,0,41.88509,-87.714967,Census Tract 8368
13031,13031,47625,70027426,10000,-1,1,IL,USA,17,31,31100,0,1,41.972668,-87.663866,Census Tract 311
13032,13032,47626,70027426,20002,2,2,IL,USA,17,31,81800,0,0,41.893324,-87.63919,Census Tract 818
13033,13033,47627,70027426,30003,3,3,IL,USA,17,31,40401,0,0,41.972067,-87.686082,Census Tract 404.01
13034,13034,47631,70027461,10000,-1,1,IL,USA,17,31,292200,0,1,41.856667,-87.715731,Census Tract 2922
13035,13035,47632,70027461,10002,1,2,IL,USA,17,31,838200,0,0,41.870416,-87.675079,Census Tract 8382
13036,13036,47633,70027461,30003,3,3,IL,USA,17,31,843000,0,0,41.867936,-87.722749,Census Tract 8430
13037,13037,47634,70027461,40003,4,3,IL,USA,17,31,271200,0,0,41.87736,-87.703562,Census Tract 2712
13038,13038,47635,70027461,50003,5,3,IL,USA,17,31,836900,0,0,41.881883,-87.706136,Census Tract 8369
13056,13056,47729,70027486,10000,-1,1,IL,USA,17,31,750600,0,1,41.688631,-87.652049,Census Tract 7506
13057,13057,47730,70027486,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13058,13058,47731,70027486,20003,2,3,IL,USA,17,31,750600,0,0,41.688631,-87.652049,Census Tract 7506
13059,13059,47743,70027500,10000,-1,1,IL,USA,17,31,81000,0,1,41.900266,-87.632109,Census Tract 810
13060,13060,47744,70027500,10002,1,2,IL,USA,17,31,833300,0,0,41.871694,-87.654124,Census Tract 8333
13061,13061,47745,70027500,10003,1,3,IL,USA,17,31,841900,0,0,41.868458,-87.642965,Census Tract 8419
13062,13062,47747,70027503,10000,-1,1,IL,USA,17,31,220300,0,1,41.928465,-87.695086,Census Tract 2203
13063,13063,47748,70027503,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13064,13064,47749,70027503,20002,2,2,IL,USA,17,31,836200,0,0,41.790469,-87.601285,Census Tract 8362
13065,13065,47759,70027504,10000,-1,1,IL,USA,17,31,243000,0,1,41.892275,-87.679398,Census Tract 2430
13066,13066,47760,70027504,10002,1,2,IL,USA,17,31,280100,0,0,41.885452,-87.643498,Census Tract 2801
13067,13067,47761,70027504,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13068,13068,47764,70027508,10000,-1,1,IL,USA,17,31,710300,0,1,41.754049,-87.661106,Census Tract 7103
13069,13069,47765,70027508,10002,1,2,IL,USA,17,31,670600,0,0,41.783005,-87.671577,Census Tract 6706
13070,13070,47766,70027508,10003,1,3,IL,USA,17,31,670600,0,0,41.783005,-87.671577,Census Tract 6706
13071,13071,47768,70027509,10000,-1,1,IL,USA,17,31,292200,0,1,41.856667,-87.715731,Census Tract 2922
13072,13072,47769,70027509,10002,1,2,IL,USA,17,31,841300,0,0,41.843977,-87.684202,Census Tract 8413
13077,13077,47776,70027530,10000,-1,1,IL,USA,17,31,252202,0,1,41.876758,-87.744583,Census Tract 2522.02
13078,13078,47777,70027530,10002,1,2,IL,USA,17,31,160501,0,0,41.95921,-87.712973,Census Tract 1605.01
13082,13082,47800,70027552,10000,-1,1,IL,USA,17,31,251800,0,1,41.884144,-87.747888,Census Tract 2518
13083,13083,47801,70027552,10002,1,2,IL,USA,17,31,251800,0,0,41.884144,-87.747888,Census Tract 2518
13084,13084,47802,70027552,30003,3,3,IL,USA,17,31,252000,0,0,41.883676,-87.76988,Census Tract 2520
13085,13085,47805,70027565,10000,-1,1,IL,USA,17,31,140200,0,1,41.970695,-87.713004,Census Tract 1402
13086,13086,47806,70027565,10003,1,3,IL,USA,17,31,831800,0,0,41.978233,-87.716453,Census Tract 8318
13087,13087,47807,70027565,20003,2,3,IL,USA,17,31,831800,0,0,41.978233,-87.716453,Census Tract 8318
13090,13090,47812,70027577,10000,-1,1,IL,USA,17,31,831100,0,1,41.942856,-87.717496,Census Tract 8311
13091,13091,47813,70027577,10002,1,2,IL,USA,17,31,980000,0,0,41.979419,-87.902438,Census Tract 9800
13112,13112,47862,70027613,10000,-1,1,IL,USA,17,31,832600,0,1,41.914754,-87.654465,Census Tract 8326
13113,13113,47863,70027613,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13136,13136,47956,70027643,10000,-1,1,IL,USA,17,31,681000,0,1,41.77604,-87.649548,Census Tract 6810
13137,13137,47957,70027643,40002,4,2,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
13138,13138,47958,70027643,40003,4,3,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
13155,13155,48016,70027651,10000,-1,1,IL,USA,17,31,390700,0,1,41.804016,-87.580489,Census Tract 3907
13156,13156,48017,70027651,10002,1,2,IL,USA,17,31,836200,0,0,41.790469,-87.601285,Census Tract 8362
13163,13163,48046,70027662,10000,-1,1,IL,USA,17,31,291200,0,1,41.862661,-87.712875,Census Tract 2912
13164,13164,48047,70027662,10002,1,2,IL,USA,17,31,843300,0,0,41.863764,-87.69255,Census Tract 8433
13165,13165,48056,70027670,10000,-1,1,IL,USA,17,31,221500,0,1,41.921647,-87.689951,Census Tract 2215
13166,13166,48057,70027670,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13167,13167,48058,70027670,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13182,13182,48109,70027694,10000,-1,1,IL,USA,17,31,222200,0,1,41.91591,-87.683826,Census Tract 2222
13183,13183,48110,70027694,10002,1,2,IL,USA,17,31,81800,0,0,41.893324,-87.63919,Census Tract 818
13186,13186,48121,70027698,10000,-1,1,IL,USA,17,31,440201,0,1,41.74821,-87.610074,Census Tract 4402.01
13187,13187,48122,70027698,10002,1,2,IL,USA,17,31,838200,0,0,41.870416,-87.675079,Census Tract 8382
13188,13188,48123,70027698,40003,4,3,IL,USA,17,31,691300,0,0,41.754681,-87.619847,Census Tract 6913
13189,13189,48124,70027698,50003,5,3,IL,USA,17,31,691300,0,0,41.754681,-87.619847,Census Tract 6913
13194,13194,48137,70027713,10000,-1,1,IL,USA,17,31,320600,0,1,41.870554,-87.616596,Census Tract 3206
13195,13195,48138,70027713,10002,1,2,IL,USA,17,31,243000,0,0,41.892275,-87.679398,Census Tract 2430
13196,13196,48139,70027713,20002,2,2,IL,USA,17,31,837800,0,0,41.88475,-87.684127,Census Tract 8378
13199,13199,48147,70027716,10000,-1,1,IL,USA,17,31,10202,0,1,42.016051,-87.673322,Census Tract 102.02
13200,13200,48148,70027716,10002,1,2,IL,USA,17,31,281900,0,0,41.878635,-87.642924,Census Tract 2819
13201,13201,48149,70027722,10000,-1,1,IL,USA,17,31,150600,0,1,41.949473,-87.771758,Census Tract 1506
13202,13202,48150,70027722,10002,1,2,IL,USA,17,31,81600,0,0,41.892057,-87.628871,Census Tract 816
13203,13203,48151,70027722,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13204,13204,48153,70027723,10000,-1,1,IL,USA,17,31,160700,0,1,41.951218,-87.702135,Census Tract 1607
13205,13205,48154,70027723,10002,1,2,IL,USA,17,31,831800,0,0,41.978233,-87.716453,Census Tract 8318
13206,13206,48163,70027726,10000,-1,1,IL,USA,17,31,10501,0,1,42.009412,-87.663958,Census Tract 105.01
13207,13207,48164,70027726,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13208,13208,48165,70027726,30003,3,3,IL,USA,17,31,60200,0,0,41.957904,-87.671517,Census Tract 602
13209,13209,48166,70027726,40003,4,3,IL,USA,17,31,60200,0,0,41.957904,-87.671517,Census Tract 602
13210,13210,48178,70027742,10000,-1,1,IL,USA,17,31,70300,0,1,41.929046,-87.65131,Census Tract 703
13211,13211,48179,70027742,10002,1,2,IL,USA,17,31,81401,0,0,41.895035,-87.619717,Census Tract 814.01
13212,13212,48180,70027742,10003,1,3,IL,USA,17,31,838200,0,0,41.870416,-87.675079,Census Tract 8382
13213,13213,48181,70027742,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13214,13214,48182,70027743,10000,-1,1,IL,USA,17,31,280900,0,1,41.878626,-87.685132,Census Tract 2809
13215,13215,48183,70027743,10002,1,2,IL,USA,17,31,843300,0,0,41.863764,-87.69255,Census Tract 8433
13216,13216,48189,70027746,10000,-1,1,IL,USA,17,31,221500,0,1,41.921647,-87.689951,Census Tract 2215
13217,13217,48190,70027746,10002,1,2,IL,USA,17,31,243100,0,0,41.892355,-87.674507,Census Tract 2431
13218,13218,48191,70027746,20002,2,2,IL,USA,17,31,40900,0,0,41.963185,-87.683854,Census Tract 409
13221,13221,48222,70027751,10000,-1,1,IL,USA,17,31,831500,0,1,41.927569,-87.787998,Census Tract 8315
13222,13222,48223,70027751,10002,1,2,IL,USA,17,31,140200,0,0,41.970695,-87.713004,Census Tract 1402
13223,13223,48224,70027751,20002,2,2,IL,USA,17,31,81401,0,0,41.895035,-87.619717,Census Tract 814.01
13224,13224,48225,70027757,10000,-1,1,IL,USA,17,31,831400,0,1,41.869119,-87.756088,Census Tract 8314
13225,13225,48226,70027757,10002,1,2,IL,USA,17,31,843300,0,0,41.863764,-87.69255,Census Tract 8433
13234,13234,48259,70027777,10000,-1,1,IL,USA,17,31,220500,0,1,41.928396,-87.704911,Census Tract 2205
13235,13235,48260,70027777,10002,1,2,IL,USA,17,31,320400,0,0,41.875817,-87.617256,Census Tract 3204
13246,13246,48282,70027808,10000,-1,1,IL,USA,17,31,251200,0,1,41.898549,-87.760604,Census Tract 2512
13247,13247,48283,70027808,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
13248,13248,48284,70027808,20003,2,3,IL,USA,17,31,251200,0,0,41.898549,-87.760604,Census Tract 2512
13249,13249,48286,70027809,10000,-1,1,IL,USA,17,31,831700,0,1,41.952651,-87.745255,Census Tract 8317
13250,13250,48287,70027809,10002,1,2,IL,USA,17,31,31900,0,0,41.963374,-87.670184,Census Tract 319
13251,13251,48288,70027809,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13259,13259,48332,70027821,10000,-1,1,IL,USA,17,31,243500,0,1,41.892654,-87.652517,Census Tract 2435
13260,13260,48333,70027821,10002,1,2,IL,USA,17,31,841900,0,0,41.868458,-87.642965,Census Tract 8419
13261,13261,48334,70027821,10003,1,3,IL,USA,17,31,841900,0,0,41.868458,-87.642965,Census Tract 8419
13268,13268,48380,70027836,10000,-1,1,IL,USA,17,31,320600,0,1,41.870554,-87.616596,Census Tract 3206
13269,13269,48381,70027836,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
13270,13270,48382,70027836,20002,2,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
13277,13277,48406,70027850,10000,-1,1,IL,USA,17,31,200401,0,1,41.919828,-87.737542,Census Tract 2004.01
13278,13278,48407,70027850,10002,1,2,IL,USA,17,31,81401,0,0,41.895035,-87.619717,Census Tract 814.01
13279,13279,48408,70027850,20002,2,2,IL,USA,17,31,221400,0,0,41.920801,-87.694532,Census Tract 2214
13282,13282,48431,70027877,10000,-1,1,IL,USA,17,31,410500,0,1,41.797831,-87.603742,Census Tract 4105
13283,13283,48432,70027877,10002,1,2,IL,USA,17,31,730500,0,0,41.714265,-87.638138,Census Tract 7305
13296,13296,48486,70027892,10000,-1,1,IL,USA,17,31,100100,0,1,41.989584,-87.783014,Census Tract 1001
13297,13297,48487,70027892,10002,1,2,IL,USA,17,31,760801,0,0,41.983487,-87.84485,Census Tract 7608.01
13298,13298,48490,70027892,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13308,13308,48528,70027900,10000,-1,1,IL,USA,17,31,410800,0,1,41.797961,-87.589625,Census Tract 4108
13309,13309,48529,70027900,10002,1,2,IL,USA,17,31,81700,0,0,41.892218,-87.631832,Census Tract 817
13310,13310,48530,70027900,20002,2,2,IL,USA,17,31,81700,0,0,41.892218,-87.631832,Census Tract 817
13317,13317,48539,70027913,10000,-1,1,IL,USA,17,31,500300,0,1,41.689315,-87.60537,Census Tract 5003
13318,13318,48540,70027913,20002,2,2,IL,USA,17,31,838200,0,0,41.870416,-87.675079,Census Tract 8382
13331,13331,48577,70027917,10000,-1,1,IL,USA,17,31,281900,0,1,41.878635,-87.642924,Census Tract 2819
13332,13332,48578,70027917,10002,1,2,IL,USA,17,31,81401,0,0,41.895035,-87.619717,Census Tract 814.01
13333,13333,48579,70027917,20003,2,3,IL,USA,17,31,81401,0,0,41.895035,-87.619717,Census Tract 814.01
13356,13356,48649,70027937,10000,-1,1,IL,USA,17,31,210100,0,1,41.944657,-87.700544,Census Tract 2101
13357,13357,48650,70027937,10002,1,2,IL,USA,17,31,838200,0,0,41.870416,-87.675079,Census Tract 8382
13358,13358,48651,70027937,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13359,13359,48652,70027937,30003,3,3,IL,USA,17,31,210100,0,0,41.944657,-87.700544,Census Tract 2101
13363,13363,48663,70027942,10000,-1,1,IL,USA,17,31,80202,0,1,41.905859,-87.630901,Census Tract 802.02
13364,13364,48664,70027942,10002,1,2,IL,USA,17,31,833000,0,0,41.885286,-87.657249,Census Tract 8330
13365,13365,48667,70027943,10000,-1,1,IL,USA,17,31,841900,0,1,41.868458,-87.642965,Census Tract 8419
13366,13366,48668,70027943,10002,1,2,IL,USA,17,31,833000,0,0,41.885286,-87.657249,Census Tract 8330
13367,13367,48670,70027946,10000,-1,1,IL,USA,17,31,210502,0,1,41.933785,-87.722052,Census Tract 2105.02
13368,13368,48671,70027946,10002,1,2,IL,USA,17,31,833000,0,0,41.885286,-87.657249,Census Tract 8330
13369,13369,48672,70027946,20002,2,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307,Census Tract 8391
13375,13375,48690,70027951,10000,-1,1,IL,USA,17,31,832400,0,1,41.915741,-87.692256,Census Tract 8324
13376,13376,48691,70027951,10002,1,2,IL,USA,17,31,833000,0,0,41.885286,-87.657249,Census Tract 8330
13391,13391,48736,70027958,10000,-1,1,IL,USA,17,31,280100,0,1,41.885452,-87.643498,Census Tract 2801
13392,13392,48737,70027958,10002,1,2,IL,USA,17,31,833000,0,0,41.885286,-87.657249,Census Tract 8330
13393,13393,48739,70027960,10000,-1,1,IL,USA,17,31,220602,0,1,41.929327,-87.711981,Census Tract 2206.02
13394,13394,48740,70027960,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467,Census Tract 3201
13395,13395,48741,70027960,30003,3,3,IL,USA,17,31,10501,0,0,42.009412,-87.663958,Census Tract 105.01
13396,13396,48742,70027960,40003,4,3,IL,USA,17,31,30900,0,0,41.979795,-87.671445,Census Tract 309
13397,13397,48743,70027960,50003,5,3,IL,USA,17,31,10501,0,0,42.009412,-87.663958,Census Tract 105.01
13398,13398,48759,70027961,10000,-1,1,IL,USA,17,31,833100,0,1,41.879078,-87.657046,Census Tract 8331
